2.743e+04,1.038e+04,2.391e+03,2.194e+03,2.100e+03,2.031e+03,1.977e+03,1.929e+03,1.897e+03,1.871e+03,1.846e+03,1.820e+03
1.276e+05,9.449e+03,2.412e+03,2.204e+03,2.109e+03,2.036e+03,1.982e+03,1.936e+03,1.904e+03,1.875e+03,1.849e+03,1.824e+03
5.841e+04,9.697e+03,2.369e+03,2.189e+03,2.092e+03,2.025e+03,1.969e+03,1.930e+03,1.895e+03,1.866e+03,1.841e+03,1.817e+03
5.213e+04,8.633e+03,2.397e+03,2.200e+03,2.100e+03,2.031e+03,1.973e+03,1.934e+03,1.898e+03,1.868e+03,1.843e+03,1.819e+03
8.394e+04,9.593e+03,2.372e+03,2.178e+03,2.088e+03,2.020e+03,1.965e+03,1.924e+03,1.893e+03,1.864e+03,1.837e+03,1.815e+03
4.610e+04,9.650e+03,2.353e+03,2.176e+03,2.083e+03,2.017e+03,1.960e+03,1.923e+03,1.890e+03,1.860e+03,1.836e+03,1.813e+03
1.664e+05,9.762e+03,2.396e+03,2.192e+03,2.102e+03,2.030e+03,1.977e+03,1.933e+03,1.901e+03,1.872e+03,1.845e+03,1.823e+03
7.936e+04,9.748e+03,2.350e+03,2.166e+03,2.080e+03,2.012e+03,1.962e+03,1.918e+03,1.888e+03,1.861e+03,1.835e+03,1.812e+03
1.787e+05,8.901e+03,2.445e+03,2.224e+03,2.122e+03,2.045e+03,1.986e+03,1.941e+03,1.906e+03,1.876e+03,1.847e+03,1.824e+03
7.507e+04,1.017e+04,2.417e+03,2.201e+03,2.109e+03,2.036e+03,1.981e+03,1.937e+03,1.904e+03,1.875e+03,1.847e+03,1.824e+03
3.717e+04,9.964e+03,2.371e+03,2.172e+03,2.085e+03,2.015e+03,1.963e+03,1.919e+03,1.889e+03,1.861e+03,1.835e+03,1.813e+03
4.742e+04,9.647e+03,2.393e+03,2.195e+03,2.095e+03,2.028e+03,1.970e+03,1.932e+03,1.897e+03,1.866e+03,1.842e+03,1.818e+03
1.732e+05,1.053e+04,2.447e+03,2.217e+03,2.122e+03,2.053e+03,1.996e+03,1.946e+03,1.913e+03,1.885e+03,1.860e+03,1.834e+03
1.129e+05,8.721e+03,2.496e+03,2.213e+03,2.114e+03,2.040e+03,1.984e+03,1.934e+03,1.902e+03,1.873e+03,1.846e+03,1.821e+03
2.961e+04,9.969e+03,2.388e+03,2.198e+03,2.109e+03,2.040e+03,1.987e+03,1.938e+03,1.907e+03,1.880e+03,1.855e+03,1.830e+03
1.325e+05,8.827e+03,2.369e+03,2.183e+03,2.092e+03,2.023e+03,1.972e+03,1.926e+03,1.896e+03,1.869e+03,1.843e+03,1.819e+03
8.147e+04,9.494e+03,2.385e+03,2.203e+03,2.106e+03,2.030e+03,1.981e+03,1.935e+03,1.901e+03,1.871e+03,1.843e+03,1.819e+03
1.045e+05,9.185e+03,2.382e+03,2.182e+03,2.088e+03,2.025e+03,1.970e+03,1.927e+03,1.891e+03,1.863e+03,1.841e+03,1.818e+03
8.757e+04,8.927e+03,2.380e+03,2.176e+03,2.086e+03,2.017e+03,1.964e+03,1.923e+03,1.891e+03,1.862e+03,1.836e+03,1.814e+03
1.127e+05,8.513e+03,2.380e+03,2.184e+03,2.095e+03,2.024e+03,1.971e+03,1.927e+03,1.896e+03,1.867e+03,1.840e+03,1.818e+03
1.932e+04,9.675e+03,2.375e+03,2.178e+03,2.089e+03,2.018e+03,1.967e+03,1.921e+03,1.890e+03,1.863e+03,1.837e+03,1.813e+03
5.438e+04,9.721e+03,2.368e+03,2.181e+03,2.087e+03,2.019e+03,1.962e+03,1.924e+03,1.891e+03,1.861e+03,1.836e+03,1.813e+03
2.923e+04,9.274e+03,2.414e+03,2.221e+03,2.120e+03,2.049e+03,1.994e+03,1.951e+03,1.915e+03,1.886e+03,1.859e+03,1.832e+03
8.165e+04,1.168e+04,2.463e+03,2.238e+03,2.131e+03,2.056e+03,1.997e+03,1.945e+03,1.912e+03,1.882e+03,1.854e+03,1.829e+03
2.143e+05,8.461e+03,2.452e+03,2.217e+03,2.116e+03,2.045e+03,1.990e+03,1.942e+03,1.908e+03,1.880e+03,1.855e+03,1.829e+03
7.654e+04,9.802e+03,2.378e+03,2.178e+03,2.084e+03,2.017e+03,1.962e+03,1.919e+03,1.883e+03,1.856e+03,1.834e+03,1.811e+03
5.676e+04,9.901e+03,2.408e+03,2.190e+03,2.096e+03,2.029e+03,1.975e+03,1.927e+03,1.895e+03,1.869e+03,1.844e+03,1.819e+03
1.672e+05,1.007e+04,2.447e+03,2.221e+03,2.123e+03,2.048e+03,1.992e+03,1.942e+03,1.910e+03,1.880e+03,1.853e+03,1.828e+03
7.065e+04,1.015e+04,2.372e+03,2.174e+03,2.082e+03,2.014e+03,1.959e+03,1.920e+03,1.888e+03,1.859e+03,1.833e+03,1.812e+03
5.654e+04,9.882e+03,2.397e+03,2.200e+03,2.105e+03,2.034e+03,1.981e+03,1.934e+03,1.903e+03,1.875e+03,1.849e+03,1.825e+03
4.458e+04,1.067e+04,2.415e+03,2.198e+03,2.100e+03,2.027e+03,1.975e+03,1.930e+03,1.896e+03,1.867e+03,1.840e+03,1.813e+03
2.475e+04,9.722e+03,2.466e+03,2.240e+03,2.135e+03,2.062e+03,1.999e+03,1.959e+03,1.922e+03,1.890e+03,1.864e+03,1.838e+03
4.195e+04,1.301e+04,2.441e+03,2.196e+03,2.099e+03,2.030e+03,1.975e+03,1.931e+03,1.895e+03,1.863e+03,1.840e+03,1.820e+03
1.059e+05,9.317e+03,2.365e+03,2.181e+03,2.089e+03,2.020e+03,1.969e+03,1.923e+03,1.893e+03,1.866e+03,1.841e+03,1.817e+03
8.072e+04,1.170e+04,2.393e+03,2.191e+03,2.103e+03,2.031e+03,1.978e+03,1.932e+03,1.901e+03,1.873e+03,1.846e+03,1.823e+03
5.038e+04,1.195e+04,2.379e+03,2.198e+03,2.100e+03,2.033e+03,1.975e+03,1.938e+03,1.903e+03,1.872e+03,1.847e+03,1.824e+03
7.139e+04,1.062e+04,2.448e+03,2.209e+03,2.106e+03,2.035e+03,1.977e+03,1.936e+03,1.902e+03,1.872e+03,1.845e+03,1.822e+03
4.554e+04,9.542e+03,2.379e+03,2.194e+03,2.102e+03,2.035e+03,1.978e+03,1.940e+03,1.907e+03,1.876e+03,1.851e+03,1.828e+03
5.742e+04,9.332e+03,2.383e+03,2.187e+03,2.096e+03,2.026e+03,1.971e+03,1.931e+03,1.898e+03,1.869e+03,1.842e+03,1.820e+03
9.910e+04,1.190e+04,2.430e+03,2.212e+03,2.114e+03,2.044e+03,1.987e+03,1.937e+03,1.903e+03,1.876e+03,1.851e+03,1.824e+03
1.930e+05,1.047e+04,2.437e+03,2.227e+03,2.122e+03,2.048e+03,1.990e+03,1.945e+03,1.911e+03,1.880e+03,1.851e+03,1.828e+03
5.462e+04,1.022e+04,2.377e+03,2.190e+03,2.097e+03,2.027e+03,1.971e+03,1.931e+03,1.898e+03,1.868e+03,1.841e+03,1.819e+03
5.362e+04,9.759e+03,2.373e+03,2.187e+03,2.097e+03,2.027e+03,1.973e+03,1.930e+03,1.898e+03,1.870e+03,1.842e+03,1.820e+03
4.499e+04,9.362e+03,2.388e+03,2.197e+03,2.103e+03,2.035e+03,1.979e+03,1.936e+03,1.899e+03,1.870e+03,1.847e+03,1.824e+03
1.193e+05,1.074e+04,2.407e+03,2.211e+03,2.113e+03,2.039e+03,1.985e+03,1.936e+03,1.905e+03,1.876e+03,1.849e+03,1.824e+03
9.745e+04,8.808e+03,2.366e+03,2.184e+03,2.098e+03,2.027e+03,1.975e+03,1.930e+03,1.899e+03,1.870e+03,1.844e+03,1.820e+03
1.491e+05,1.231e+04,2.414e+03,2.187e+03,2.093e+03,2.023e+03,1.971e+03,1.924e+03,1.894e+03,1.868e+03,1.843e+03,1.818e+03
7.920e+04,8.994e+03,2.379e+03,2.184e+03,2.090e+03,2.022e+03,1.967e+03,1.926e+03,1.894e+03,1.866e+03,1.838e+03,1.817e+03
5.528e+04,8.478e+03,2.409e+03,2.189e+03,2.092e+03,2.022e+03,1.969e+03,1.926e+03,1.894e+03,1.866e+03,1.838e+03,1.817e+03
8.610e+04,1.010e+04,2.419e+03,2.212e+03,2.112e+03,2.042e+03,1.985e+03,1.940e+03,1.904e+03,1.872e+03,1.846e+03,1.826e+03
6.855e+04,1.069e+04,2.430e+03,2.227e+03,2.134e+03,2.062e+03,2.006e+03,1.956e+03,1.921e+03,1.893e+03,1.868e+03,1.841e+03
4.881e+04,9.352e+03,2.389e+03,2.184e+03,2.091e+03,2.021e+03,1.970e+03,1.923e+03,1.893e+03,1.866e+03,1.841e+03,1.817e+03
6.568e+04,9.451e+03,2.362e+03,2.187e+03,2.091e+03,2.024e+03,1.966e+03,1.929e+03,1.895e+03,1.865e+03,1.840e+03,1.817e+03
5.901e+04,8.994e+03,2.377e+03,2.192e+03,2.102e+03,2.031e+03,1.978e+03,1.932e+03,1.900e+03,1.872e+03,1.845e+03,1.821e+03
5.712e+04,9.871e+03,2.379e+03,2.181e+03,2.095e+03,2.026e+03,1.974e+03,1.926e+03,1.896e+03,1.869e+03,1.844e+03,1.819e+03
1.075e+05,1.032e+04,2.380e+03,2.184e+03,2.092e+03,2.026e+03,1.972e+03,1.926e+03,1.892e+03,1.866e+03,1.843e+03,1.818e+03
3.711e+04,1.090e+04,2.428e+03,2.204e+03,2.107e+03,2.037e+03,1.979e+03,1.940e+03,1.906e+03,1.875e+03,1.850e+03,1.826e+03
1.148e+05,1.047e+04,2.447e+03,2.228e+03,2.129e+03,2.053e+03,1.996e+03,1.950e+03,1.917e+03,1.887e+03,1.858e+03,1.835e+03
4.800e+04,9.587e+03,2.393e+03,2.204e+03,2.109e+03,2.037e+03,1.981e+03,1.938e+03,1.905e+03,1.875e+03,1.847e+03,1.825e+03
8.047e+04,1.081e+04,2.475e+03,2.247e+03,2.145e+03,2.070e+03,2.012e+03,1.961e+03,1.926e+03,1.897e+03,1.871e+03,1.844e+03
8.145e+04,1.001e+04,2.462e+03,2.248e+03,2.142e+03,2.066e+03,2.003e+03,1.962e+03,1.924e+03,1.892e+03,1.865e+03,1.840e+03
3.193e+05,1.310e+04,2.396e+03,2.200e+03,2.103e+03,2.032e+03,1.977e+03,1.934e+03,1.901e+03,1.873e+03,1.845e+03,1.823e+03
3.664e+04,1.057e+04,2.401e+03,2.207e+03,2.109e+03,2.046e+03,1.988e+03,1.942e+03,1.904e+03,1.876e+03,1.853e+03,1.829e+03
1.650e+05,1.347e+04,2.411e+03,2.210e+03,2.118e+03,2.043e+03,1.988e+03,1.941e+03,1.908e+03,1.879e+03,1.851e+03,1.827e+03
7.287e+04,1.039e+04,2.351e+03,2.187e+03,2.101e+03,2.031e+03,1.979e+03,1.934e+03,1.903e+03,1.876e+03,1.850e+03,1.825e+03
5.036e+04,9.964e+03,2.390e+03,2.187e+03,2.094e+03,2.023e+03,1.971e+03,1.925e+03,1.894e+03,1.867e+03,1.841e+03,1.817e+03
5.619e+04,9.722e+03,2.370e+03,2.186e+03,2.097e+03,2.027e+03,1.972e+03,1.931e+03,1.899e+03,1.870e+03,1.842e+03,1.820e+03
9.534e+04,9.299e+03,2.414e+03,2.206e+03,2.102e+03,2.032e+03,1.973e+03,1.933e+03,1.897e+03,1.867e+03,1.842e+03,1.817e+03
1.535e+05,9.647e+03,2.405e+03,2.195e+03,2.099e+03,2.028e+03,1.975e+03,1.928e+03,1.897e+03,1.870e+03,1.843e+03,1.819e+03
1.262e+05,1.099e+04,2.413e+03,2.201e+03,2.106e+03,2.033e+03,1.979e+03,1.934e+03,1.902e+03,1.873e+03,1.845e+03,1.823e+03
7.476e+04,8.661e+03,2.383e+03,2.183e+03,2.088e+03,2.024e+03,1.967e+03,1.931e+03,1.897e+03,1.867e+03,1.843e+03,1.820e+03
8.302e+04,1.071e+04,2.396e+03,2.201e+03,2.105e+03,2.036e+03,1.980e+03,1.934e+03,1.898e+03,1.872e+03,1.848e+03,1.823e+03
6.688e+04,1.035e+04,2.386e+03,2.190e+03,2.099e+03,2.028e+03,1.974e+03,1.931e+03,1.899e+03,1.869e+03,1.842e+03,1.820e+03
1.136e+05,8.792e+03,2.402e+03,2.193e+03,2.094e+03,2.032e+03,1.976e+03,1.933e+03,1.896e+03,1.868e+03,1.845e+03,1.822e+03
9.211e+04,9.057e+03,2.421e+03,2.207e+03,2.108e+03,2.038e+03,1.981e+03,1.937e+03,1.900e+03,1.871e+03,1.848e+03,1.825e+03
2.441e+04,9.314e+03,2.354e+03,2.171e+03,2.080e+03,2.012e+03,1.958e+03,1.919e+03,1.887e+03,1.858e+03,1.832e+03,1.810e+03
1.014e+05,1.001e+04,2.449e+03,2.228e+03,2.127e+03,2.052e+03,1.993e+03,1.949e+03,1.914e+03,1.883e+03,1.854e+03,1.831e+03
7.095e+04,9.244e+03,2.405e+03,2.192e+03,2.092e+03,2.021e+03,1.968e+03,1.925e+03,1.889e+03,1.859e+03,1.837e+03,1.815e+03
5.516e+04,1.026e+04,2.384e+03,2.189e+03,2.101e+03,2.030e+03,1.978e+03,1.933e+03,1.902e+03,1.874e+03,1.847e+03,1.824e+03
5.011e+04,9.763e+03,2.355e+03,2.177e+03,2.083e+03,2.017e+03,1.960e+03,1.924e+03,1.890e+03,1.860e+03,1.836e+03,1.812e+03
5.137e+04,9.531e+03,2.361e+03,2.178e+03,2.084e+03,2.018e+03,1.961e+03,1.925e+03,1.892e+03,1.862e+03,1.838e+03,1.815e+03
8.017e+04,7.149e+03,2.350e+03,2.167e+03,2.079e+03,2.019e+03,1.966e+03,1.922e+03,1.886e+03,1.861e+03,1.838e+03,1.814e+03
1.060e+05,1.055e+04,2.375e+03,2.186e+03,2.089e+03,2.016e+03,1.968e+03,1.922e+03,1.889e+03,1.859e+03,1.832e+03,1.808e+03
1.856e+05,1.058e+04,2.414e+03,2.223e+03,2.125e+03,2.049e+03,1.992e+03,1.942e+03,1.909e+03,1.879e+03,1.851e+03,1.827e+03
8.186e+04,9.534e+03,2.414e+03,2.200e+03,2.103e+03,2.035e+03,1.977e+03,1.937e+03,1.904e+03,1.873e+03,1.846e+03,1.824e+03
2.713e+04,9.458e+03,2.347e+03,2.175e+03,2.084e+03,2.018e+03,1.964e+03,1.925e+03,1.893e+03,1.864e+03,1.838e+03,1.816e+03
7.110e+04,9.702e+03,2.402e+03,2.197e+03,2.102e+03,2.033e+03,1.978e+03,1.932e+03,1.896e+03,1.871e+03,1.847e+03,1.822e+03
1.013e+05,1.005e+04,2.414e+03,2.202e+03,2.104e+03,2.036e+03,1.979e+03,1.934e+03,1.896e+03,1.869e+03,1.846e+03,1.823e+03
7.703e+04,8.084e+03,2.372e+03,2.163e+03,2.066e+03,1.999e+03,1.943e+03,1.906e+03,1.874e+03,1.845e+03,1.820e+03,1.798e+03
8.759e+04,1.071e+04,2.433e+03,2.224e+03,2.120e+03,2.047e+03,1.992e+03,1.946e+03,1.910e+03,1.878e+03,1.851e+03,1.830e+03
4.334e+04,9.787e+03,2.400e+03,2.195e+03,2.103e+03,2.031e+03,1.978e+03,1.930e+03,1.899e+03,1.871e+03,1.845e+03,1.821e+03
1.159e+05,1.062e+04,2.399e+03,2.196e+03,2.099e+03,2.032e+03,1.977e+03,1.937e+03,1.901e+03,1.873e+03,1.847e+03,1.822e+03
2.140e+04,1.025e+04,2.395e+03,2.194e+03,2.101e+03,2.029e+03,1.974e+03,1.930e+03,1.898e+03,1.869e+03,1.841e+03,1.819e+03
3.744e+04,1.085e+04,2.422e+03,2.208e+03,2.106e+03,2.036e+03,1.978e+03,1.939e+03,1.903e+03,1.872e+03,1.848e+03,1.824e+03
1.185e+05,1.044e+04,2.422e+03,2.195e+03,2.093e+03,2.022e+03,1.966e+03,1.923e+03,1.890e+03,1.861e+03,1.834e+03,1.812e+03
6.610e+04,1.036e+04,2.401e+03,2.196e+03,2.103e+03,2.035e+03,1.980e+03,1.935e+03,1.899e+03,1.873e+03,1.850e+03,1.825e+03
1.811e+05,1.415e+04,2.370e+03,2.197e+03,2.103e+03,2.032e+03,1.978e+03,1.937e+03,1.901e+03,1.872e+03,1.847e+03,1.822e+03
1.088e+05,1.176e+04,2.410e+03,2.200e+03,2.104e+03,2.032e+03,1.975e+03,1.932e+03,1.900e+03,1.870e+03,1.842e+03,1.820e+03
2.531e+05,1.615e+04,2.411e+03,2.213e+03,2.119e+03,2.045e+03,1.989e+03,1.944e+03,1.911e+03,1.881e+03,1.852e+03,1.829e+03
2.068e+05,1.381e+04,2.465e+03,2.231e+03,2.133e+03,2.058e+03,2.000e+03,1.950e+03,1.917e+03,1.888e+03,1.861e+03,1.835e+03
6.862e+04,9.956e+03,2.387e+03,2.196e+03,2.103e+03,2.033e+03,1.977e+03,1.936e+03,1.903e+03,1.874e+03,1.847e+03,1.825e+03
2.909e+04,8.945e+03,2.412e+03,2.203e+03,2.108e+03,2.035e+03,1.980e+03,1.935e+03,1.902e+03,1.873e+03,1.845e+03,1.822e+03
9.646e+04,1.080e+04,2.393e+03,2.197e+03,2.105e+03,2.035e+03,1.981e+03,1.932e+03,1.901e+03,1.874e+03,1.849e+03,1.824e+03
1.702e+05,1.251e+04,2.418e+03,2.183e+03,2.094e+03,2.026e+03,1.975e+03,1.928e+03,1.897e+03,1.870e+03,1.845e+03,1.821e+03
6.686e+04,9.900e+03,2.376e+03,2.188e+03,2.092e+03,2.024e+03,1.966e+03,1.929e+03,1.895e+03,1.865e+03,1.839e+03,1.816e+03
7.603e+04,1.062e+04,2.372e+03,2.181e+03,2.086e+03,2.019e+03,1.962e+03,1.924e+03,1.891e+03,1.861e+03,1.836e+03,1.814e+03
5.020e+04,9.731e+03,2.390e+03,2.188e+03,2.096e+03,2.026e+03,1.972e+03,1.924e+03,1.894e+03,1.866e+03,1.840e+03,1.816e+03
4.116e+04,9.751e+03,2.366e+03,2.171e+03,2.082e+03,2.013e+03,1.962e+03,1.918e+03,1.888e+03,1.860e+03,1.834e+03,1.811e+03
1.221e+05,9.884e+03,2.365e+03,2.183e+03,2.088e+03,2.018e+03,1.966e+03,1.924e+03,1.889e+03,1.861e+03,1.836e+03,1.811e+03
4.982e+04,9.157e+03,2.388e+03,2.195e+03,2.101e+03,2.029e+03,1.975e+03,1.930e+03,1.898e+03,1.869e+03,1.842e+03,1.819e+03
3.568e+04,9.855e+03,2.389e+03,2.189e+03,2.100e+03,2.029e+03,1.976e+03,1.929e+03,1.898e+03,1.870e+03,1.844e+03,1.820e+03
1.545e+05,9.380e+03,2.395e+03,2.196e+03,2.101e+03,2.036e+03,1.981e+03,1.934e+03,1.898e+03,1.871e+03,1.848e+03,1.823e+03
9.394e+04,1.019e+04,2.446e+03,2.226e+03,2.125e+03,2.051e+03,1.995e+03,1.950e+03,1.913e+03,1.880e+03,1.858e+03,1.836e+03
9.454e+04,9.942e+03,2.398e+03,2.203e+03,2.109e+03,2.040e+03,1.984e+03,1.934e+03,1.903e+03,1.875e+03,1.849e+03,1.824e+03
3.203e+04,9.700e+03,2.402e+03,2.212e+03,2.112e+03,2.040e+03,1.985e+03,1.942e+03,1.906e+03,1.877e+03,1.850e+03,1.824e+03
5.597e+04,9.402e+03,2.427e+03,2.186e+03,2.093e+03,2.026e+03,1.970e+03,1.928e+03,1.891e+03,1.862e+03,1.840e+03,1.818e+03
6.680e+04,1.138e+04,2.495e+03,2.239e+03,2.130e+03,2.052e+03,1.996e+03,1.945e+03,1.913e+03,1.883e+03,1.856e+03,1.831e+03
1.066e+05,1.030e+04,2.435e+03,2.196e+03,2.099e+03,2.025e+03,1.976e+03,1.930e+03,1.896e+03,1.867e+03,1.840e+03,1.816e+03
7.026e+04,9.978e+03,2.372e+03,2.178e+03,2.089e+03,2.021e+03,1.968e+03,1.926e+03,1.895e+03,1.867e+03,1.839e+03,1.818e+03
8.806e+04,8.445e+03,2.359e+03,2.177e+03,2.082e+03,2.017e+03,1.959e+03,1.923e+03,1.889e+03,1.859e+03,1.834e+03,1.812e+03
2.597e+04,1.041e+04,2.395e+03,2.192e+03,2.100e+03,2.032e+03,1.977e+03,1.929e+03,1.897e+03,1.870e+03,1.845e+03,1.820e+03
1.997e+05,1.103e+04,2.394e+03,2.194e+03,2.098e+03,2.030e+03,1.971e+03,1.934e+03,1.899e+03,1.869e+03,1.844e+03,1.820e+03
9.867e+04,9.789e+03,2.402e+03,2.206e+03,2.111e+03,2.044e+03,1.987e+03,1.939e+03,1.904e+03,1.877e+03,1.852e+03,1.826e+03
7.783e+04,9.021e+03,2.367e+03,2.172e+03,2.081e+03,2.016e+03,1.964e+03,1.917e+03,1.886e+03,1.861e+03,1.836e+03,1.811e+03
4.323e+04,8.728e+03,2.384e+03,2.192e+03,2.095e+03,2.026e+03,1.972e+03,1.931e+03,1.895e+03,1.867e+03,1.842e+03,1.816e+03
1.138e+05,9.220e+03,2.353e+03,2.170e+03,2.082e+03,2.019e+03,1.966e+03,1.922e+03,1.887e+03,1.862e+03,1.840e+03,1.816e+03
9.687e+04,1.094e+04,2.519e+03,2.264e+03,2.155e+03,2.081e+03,2.018e+03,1.967e+03,1.927e+03,1.898e+03,1.872e+03,1.845e+03
3.995e+04,9.509e+03,2.392e+03,2.198e+03,2.102e+03,2.031e+03,1.977e+03,1.928e+03,1.897e+03,1.869e+03,1.844e+03,1.818e+03
7.212e+04,9.534e+03,2.399e+03,2.202e+03,2.104e+03,2.033e+03,1.979e+03,1.930e+03,1.899e+03,1.871e+03,1.845e+03,1.820e+03
1.169e+05,1.168e+04,2.424e+03,2.208e+03,2.112e+03,2.044e+03,1.988e+03,1.940e+03,1.905e+03,1.878e+03,1.853e+03,1.828e+03
7.782e+04,9.348e+03,2.415e+03,2.195e+03,2.094e+03,2.025e+03,1.965e+03,1.927e+03,1.892e+03,1.862e+03,1.837e+03,1.814e+03
5.609e+04,9.296e+03,2.405e+03,2.206e+03,2.108e+03,2.037e+03,1.978e+03,1.939e+03,1.903e+03,1.872e+03,1.847e+03,1.822e+03
7.888e+04,1.084e+04,2.408e+03,2.200e+03,2.110e+03,2.038e+03,1.983e+03,1.936e+03,1.904e+03,1.876e+03,1.849e+03,1.825e+03
6.554e+04,9.957e+03,2.381e+03,2.198e+03,2.102e+03,2.031e+03,1.975e+03,1.934e+03,1.901e+03,1.871e+03,1.844e+03,1.822e+03
5.697e+04,9.889e+03,2.428e+03,2.212e+03,2.120e+03,2.046e+03,1.990e+03,1.941e+03,1.909e+03,1.881e+03,1.854e+03,1.829e+03
5.163e+04,9.684e+03,2.394e+03,2.194e+03,2.095e+03,2.028e+03,1.970e+03,1.932e+03,1.898e+03,1.867e+03,1.842e+03,1.819e+03
2.646e+05,9.642e+03,2.418e+03,2.196e+03,2.106e+03,2.037e+03,1.983e+03,1.941e+03,1.909e+03,1.880e+03,1.853e+03,1.830e+03
6.329e+04,1.014e+04,2.391e+03,2.195e+03,2.105e+03,2.035e+03,1.981e+03,1.937e+03,1.905e+03,1.877e+03,1.849e+03,1.827e+03
7.424e+04,9.146e+03,2.363e+03,2.181e+03,2.091e+03,2.021e+03,1.970e+03,1.925e+03,1.894e+03,1.867e+03,1.840e+03,1.817e+03
7.801e+04,9.407e+03,2.359e+03,2.186e+03,2.095e+03,2.026e+03,1.970e+03,1.930e+03,1.897e+03,1.867e+03,1.841e+03,1.818e+03
1.291e+05,1.028e+04,2.417e+03,2.209e+03,2.111e+03,2.040e+03,1.985e+03,1.941e+03,1.904e+03,1.875e+03,1.852e+03,1.830e+03
8.804e+04,9.978e+03,2.432e+03,2.240e+03,2.139e+03,2.065e+03,2.008e+03,1.957e+03,1.924e+03,1.895e+03,1.867e+03,1.841e+03
1.024e+05,1.028e+04,2.381e+03,2.206e+03,2.108e+03,2.039e+03,1.984e+03,1.934e+03,1.903e+03,1.876e+03,1.850e+03,1.825e+03
